,1,2,10,13,14,98,,,,,,,,
368,2212572282,191105309,450091479.4,191345263.9,0,138435189.2,,,,,,,,
369,2304441657,0,424589750.7,412004378.3,0,3309970.798,,,,,,,,
370,1901875709,319869818.3,297649463.8,631231695.8,0,0,,,,,,,,
371,2099834624,191538282.1,396215050,447480915.4,0,63950326.44,,,,,,,,
372,2213266114,64944300.09,219542938.9,480647609.9,0,0,,,,,,,,
373,1785854304,70654414.92,779933184.9,383280838.8,0,118310472.6,,,,,,,,
374,2066234028,116516271,425956528.9,483158969.6,0,0,,,,,,,,
375,2428710682,69239882.14,351264310.9,291163929.7,0,0,,,,,,,,
376,2077661147,181174911,486719705,346541674.4,0,0,,,,,,,,
377,2319502831,140193731.6,292610195.1,280270781.9,0,62849026.96,,,,,,,,
378,2480388569,0,373025498.9,346585932.4,0,0,,,,,,,,
379,1889615834,238780721.4,336317648.6,519626686.5,0,43965089.67,,,,,,,,
380,1904129827,307382909,399775620.8,461654061.1,0,0,,,,,,,,
381,2313357491,3346488.303,298387685.4,451113852,0,0,,,,,,,,
382,2353405804,95888841.1,320231448.8,333493976.7,0,6.40E+07,,,,,,,,
383,2248241182,1.28E+08,312342472.4,440222135.5,0,0,,,,,,,,
384,2008268995,6.40E+07,670737931,333938116.1,0,64000000,,,,,,,,
385,2231883477,318670195.7,214793572.4,382282398.5,0,0,,,,,,,,
386,2351865430,19360790.47,349881742.5,373451039,0,5125423.255,,,,,,,,
387,2394474540,6.40E+07,290445644.8,393764303.3,0,0,,,,,,,,
388,2171109932,123321779,485341545.9,3.20E+08,0,0,,,,,,,,
389,2162273025,1.28E+08,319239040.7,512760959.3,0,0,,,,,,,,
390,2302871773,6.40E+07,524438560.5,188456063.8,0,0,,,,,,,,
391,1999482425,1.28E+08,340475393.3,467218936.1,0,63468932.52,,,,,,,,
392,2044663063,213215335.3,360307775.8,500568622.9,0,0,,,,,,,,
393,1970048682,131563107.2,596376256.6,380741533.9,41611605.37,0,,,,,,,,
394,2289973119,76752.16916,577341153.1,86781026.19,0,49494272.04,,,,,,,,
395,2237474134,6.40E+07,287996060.9,517571124.5,0,0,,,,,,,,
396,1655438452,285806205.9,665512263.1,315506820.6,0,86864259.9,,,,,,,,
397,1903494044,88357368.41,583978560.7,527724711.2,0,0,,,,,,,,
398,2112328829,69229362.7,576485745.7,336731804.5,0,0,,,,,,,,
399,2247822043,64740362.35,521257166.8,133829453.6,0,64243004.23,,,,,,,,
400,2134969522,6.40E+07,838918182.7,142404370,0,19707925.52,,,,,,,,
401,1914978833,171376993.3,639245356.1,385902382.7,0,54501542.59,,,,,,,,
402,2033700446,46344036.96,677602815,382351199.8,0,0,,,,,,,,
403,2064554198,188666463.5,332653481,397833349.4,0,61052835.3,,,,,,,,
404,1851458847,2.56E+08,422586270.7,526287514.8,0,6.40E+07,,,,,,,,
405,1961158569,2.56E+08,385557382,5.12E+08,0,57961381.71,,,,,,,,
406,2215139278,123848407.3,363488661.1,467210164.3,0,0,,,,,,,,
407,2150473034,0,285762720.4,705450856.9,0,0,,,,,,,,
408,1891499524,1.28E+08,532612879.6,465217233.8,0,0,,,,,,,,
409,2048509177,35922186.87,595664853.7,383835097.5,0,0,,,,,,,,
410,1443684934,267017951.5,513659211.9,944249504.4,0,0,,,,,,,,
411,2447508528,6.40E+07,191941292.1,365773798.5,0,6.40E+07,,,,,,,,
412,2361306952,66068378.71,237723029.9,371061257.1,0,92198369.91,,,,,,,,
413,2027970089,6.40E+07,596560978.1,401602454.2,0,63468932.52,,,,,,,,
414,1946139174,257701105.4,294288210.8,633311063,0,0,,,,,,,,
415,1845579989,0,461956583.7,757299109.6,0,60219487.86,,,,,,,,
416,1896126616,199052788.7,426813197,461785553.1,0,0,,,,,,,,
417,2223745060,6.40E+07,583592662.5,310007506.6,0,0,,,,,,,,
418,1820397882,1.28E+08,470821216.1,700005651,0,38163193.58,,,,,,,,
419,2304968915,6.40E+07,233757413.6,512217782.2,0,0,,,,,,,,
420,2068575722,175402761.8,341478341.5,447553806.7,0,0,,,,,,,,
421,2216002846,6.40E+07,245010952.7,638282398.5,0,0,,,,,,,,
422,2254181994,1.28E+08,397946008.4,330254487.8,0,0,,,,,,,,
423,1992384483,1.92E+08,380518513.9,480371457.2,0,6.40E+07,,,,,,,,
424,2159095864,77473117.7,285424234.5,555190104.7,0,0,,,,,,,,
425,1811320408,32876134.35,549049227.4,627305349.5,0,0,,,,,,,,
426,1960153015,338576792.9,464753725.4,322780703.1,0,0,,,,,,,,
427,2203535833,121860220.9,437858355.5,283353467.6,0,10141644.48,,,,,,,,
428,1744675985,196327146.8,632547984.8,571211236.2,0,0,,,,,,,,
429,2327247350,134294517.5,231640486.7,375485583.3,0,0,,,,,,,,
430,2289575249,67622951.9,514737345.2,328064453.5,0,0,,,,,,,,
431,2134601580,139212054.5,501384897.9,3.84E+08,0,0,,,,,,,,
432,1896246157,1.28E+08,518031106.5,3.84E+08,0,6.40E+07,,,,,,,,
433,1959461707,0,812610940.5,255051344.5,0,6.40E+07,,,,,,,,
434,2291263699,133876227.1,3.84E+08,383480915.4,0,0,,,,,,,,
435,2391058615,70660.08153,423932140,310376864.5,0,2958028.813,,,,,,,,
436,2019424565,0,583448993.7,460243445.7,0,6545989.891,,,,,,,,
437,2494344926,0,321399717.5,374734782.8,0,0,,,,,,,,
438,2478066654,6.40E+07,161707030.4,376445971.2,0,0,,,,,,,,
439,2347026329,253979273,496364271.6,70411604.96,0,0,,,,,,,,
440,1575000816,23605828.25,463480785.1,1033469315,0,0,,,,,,,,
441,2258205270,12193731.6,417365859.8,512235138.8,0,0,,,,,,,,
442,2166037600,11351664.79,469611148.1,542540588.3,10344723.71,0,,,,,,,,
443,2262837396,0,556012417.4,253874503.6,0,0,,,,,,,,
444,1572209745,192931350.7,814763327.6,467741027,0,6.40E+07,,,,,,,,
445,2075919508,1.28E+08,491705142.9,338926042,0,0,,,,,,,,
446,1976752934,64533284.49,414633240.6,475442015.4,0,0,,,,,,,,
447,1575921806,84440263.66,517953400.8,727014500.9,0,0,,,,,,,,
448,1932293954,120925949.2,563883368,403315451.3,0,0,,,,,,,,
449,1996185527,1.28E+08,736530052.1,3.20E+08,0,0,,,,,,,,
450,2284328125,6.40E+07,595655635.9,147667573.2,0,6.40E+07,,,,,,,,
451,2105274766,76183001.16,375276402.4,573072274.9,0,0,,,,,,,,
452,2146196288,42381860.15,388317780.3,578839421.3,0,0,,,,,,,,
453,2023096468,217846084.3,469035253.3,489560477,0,0,,,,,,,,
454,2065227914,9414.409037,631389083.1,440068472.5,0,0,,,,,,,,
455,1946566171,185100989.2,510459636.6,557873203.7,0,0,,,,,,,,
456,2040149806,146352267.5,471696987.7,365553992.1,0,25633155.68,,,,,,,,
457,2340434827,6.40E+07,239099006.7,445214739.5,0,0,,,,,,,,
458,1870730734,2.56E+08,583412567.1,448003705.1,0,0,,,,,,,,
459,2126992406,1.92E+08,603094242.7,277913351.5,0,0,,,,,,,,
460,2012858929,227141071.2,5.12E+08,4.48E+08,0,0,,,,,,,,
461,2048059058,1.28E+08,578496845,445162528.7,0,0,,,,,,,,
462,2390944724,6.40E+07,292859241.9,433109332.8,0,0,,,,,,,,
463,2085879184,50346463.01,547495527.4,405586925,0,0,,,,,,,,
464,1873310366,254310214.6,517749387.7,500558185.8,0,0,,,,,,,,
465,2136431934,155371522.8,571426019.1,248999690.8,0,0,,,,,,,,
466,1905789372,205919869.1,403266435,524031948.6,0,6.40E+07,,,,,,,,
467,1921143276,127826303,499049384.5,507305923.5,0,0,,,,,,,,
468,2356622636,1.92E+08,163773627.1,320694883.8,0,0,,,,,,,,
469,1919503606,2.56E+08,363605454.5,660394545.5,0,0,,,,,,,,
470,1870351597,85670772.78,384188717.2,635371422.5,0,0,,,,,,,,
471,2235789968,131849064.6,384360967.2,4.48E+08,0,0,,,,,,,,
472,2162840485,235841680.6,195747363.3,589415407.9,0,0,,,,,,,,
473,2010995506,294606101.9,431369503.2,401604473.9,0,0,,,,,,,,
474,2306342575,110409517.5,126167409.8,450290376,0,6.40E+07,,,,,,,,
475,2364873370,61325663.1,290498283.9,309655276.3,22822964.7,0,,,,,,,,
476,2257186333,6.40E+07,398752758,480060909.2,0,0,,,,,,,,
477,2206842767,1.28E+08,385721142.8,352971536.1,0,0,,,,,,,,
478,2050718284,226073720,303313076.9,393022597.8,0,6.40E+07,,,,,,,,
479,2013037018,79727068.79,469313245,452041401.4,23075613.01,0,,,,,,,,
480,2101850101,1.28E+08,265920462.3,566536222.5,0,0,,,,,,,,
481,1974110703,154913618.8,647420169.1,388136703.8,0,0,,,,,,,,
482,2050900210,185324965.4,656366094.7,303207652.3,0,0,,,,,,,,
483,2309988939,6.40E+07,492150470.2,283128033.7,0,22819247.27,,,,,,,,
484,2340529321,235468871.3,96013744.6,392492928.3,0,0,,,,,,,,
485,2207650387,128479236.6,252869939.1,462594266.7,0,0,,,,,,,,
486,2278009635,1.28E+08,613414854.4,66949464,0,0,,,,,,,,
487,1961953416,0,632174312.1,446842528.9,0,0,,,,,,,,
488,2048419375,6.40E+07,354174003.7,684939918.2,0,0,,,,,,,,
489,1921574661,31787787.94,656317558.4,461254543.9,0,0,,,,,,,,
490,2135587433,34683434.74,456623877.6,461729473.8,0,63427045.36,,,,,,,,
491,2040239734,263052733.6,359501911.7,407069518.1,0,0,,,,,,,,
492,2461613720,0,363741587.1,252212033.9,0,0,,,,,,,,
493,2070107389,3.20E+08,364002614,445889996.6,0,0,,,,,,,,
494,2077612094,90913618.84,397935246.1,471151135.1,0,0,,,,,,,,
495,1793004735,6.40E+07,262959509.5,689835420.8,0,0,,,,,,,,
496,2080733426,73265697.91,405585878.2,602990295.2,0,0,,,,,,,,
497,2012639341,127344322.1,567579053.7,420173873.2,0,63983748.92,,,,,,,,
498,2417510216,94810452.21,78489783.75,569496551.5,0,0,,,,,,,,
499,2103534039,208962236.5,359417466.1,455372269.6,0,0,,,,,,,,
500,2153832357,1.28E+08,584397670.8,3.20E+08,0,0,,,,,,,,
501,2093132776,64245800.14,517186232,423765992.6,0,6.40E+07,,,,,,,,
502,2110574152,95960054.61,625393766.6,232402855.3,0,122599049.3,,,,,,,,
503,1894998496,255660847.2,607458096.6,337989341,0,0,,,,,,,,
504,2250970874,1.28E+08,300979235.1,374195165.8,0,0,,,,,,,,
505,1963526332,181296147.7,555067232.5,463660226.6,0,0,,,,,,,,
506,2026557677,1.28E+08,496945978.8,377879875.7,0,36780655.53,,,,,,,,
507,1673853640,174222317.3,540690714.2,763054744.9,0,32829083.57,,,,,,,,
508,2019397708,0,440729015.8,682344030.2,0,0,,,,,,,,
509,1442833105,321083911.6,558741286.4,700735310.2,0,0,,,,,,,,
510,1769921674,62720209.54,514945733.6,597731554.8,0,0,,,,,,,,
511,2351847405,127703704,358116540.1,253959440.1,0,0,,,,,,,,
512,2346173233,1.28E+08,282838226.3,298879111.8,0,26004176.82,,,,,,,,
513,2256146820,216456.5542,220221198.3,552665702.4,0,88341698.87,,,,,,,,
514,1663147716,157715972.9,491180477.3,799287171,0,0,,,,,,,,
515,2137978060,27014369.41,461427369.6,500987276.5,0,0,,,,,,,,
516,1816298603,233510151.8,527471756,485104584.3,0,6.40E+07,,,,,,,,
517,2252393816,174869349.7,510993473.8,230013219.6,0,0,,,,,,,,
518,1905218289,6.40E+07,889822130.1,264932532.8,0,0,,,,,,,,
519,2171917430,1.28E+08,224054172.2,671945827.8,0,0,,,,,,,,
520,1607576893,127203466.3,861275839.9,375332765.5,0,36780655.53,,,,,,,,
521,1975755413,96876134.35,520917408.8,514449298.6,0,0,,,,,,,,
522,2198886889,161030605.1,288025866.3,322992319.9,0,0,,,,,,,,
523,2328872678,102752959,350100872.6,3.20E+08,0,0,,,,,,,,
524,1812333526,255816579.8,619189914.1,403289889.9,0,0,,,,,,,,
525,2119282709,1.28E+08,345025397.2,525102558.9,0,18403236.45,,,,,,,,
526,2026757188,0,603352919.1,467020569.1,0,0,,,,,,,,
527,1906448652,2481582.622,300845769.8,789549318.7,0,6.40E+07,,,,,,,,
528,2052637878,0,511272190.1,625487110.8,0,0,,,,,,,,
529,1992111291,70532490.98,3.20E+08,639680984.2,0,1757585.977,,,,,,,,
530,2449956777,1.28E+08,228819403.8,297979692.1,0,0,,,,,,,,
531,1818692756,140383407.7,769870755.9,3.84E+08,0,0,,,,,,,,
532,2170197492,227281055.6,290445694.7,439535952.9,0,0,,,,,,,,
533,1.73E+09,1.92E+08,534860943.7,745139056.3,0,0,,,,,,,,
534,2026292806,0,616604341.3,417623795.6,0,6.40E+07,,,,,,,,
535,2014266456,190771120.1,492741545.8,416133873.3,0,0,,,,,,,,
536,2080966814,87605828.25,490967255.4,455725785.4,0,731036.0917,,,,,,,,
537,2245186986,1.28E+08,402420695,241264663.5,0,6.40E+07,,,,,,,,
538,2013768770,255826303,546413043.8,223969932,0,0,,,,,,,,
539,2106616467,241276280.8,347292562.1,436716221.9,0,0,,,,,,,,
540,1884498947,0,580758541.7,558641916.8,30838137.65,0,,,,,,,,
541,2293966194,0,375831865.2,474222521,0,0,,,,,,,,
542,1958126474,246943965.2,285655257.9,649844379.1,0,0,,,,,,,,
543,1525049153,66620821.77,586994839,909432714.7,0,53708561.4,,,,,,,,
544,2249539237,263276921.6,363522372.8,227395179,0,0,,,,,,,,
545,2340690510,6.40E+07,290049771.3,505259718.2,0,0,,,,,,,,
546,2345763502,1.92E+08,293263013.5,319723877.4,0,0,,,,,,,,
547,1825846286,227633817.8,366938186.4,669999792.4,0,0,,,,,,,,
548,2347435239,6.40E+07,276679464.5,500720063.4,0,0,,,,,,,,
549,2164128996,125420894.7,547239178.6,228309146.4,0,262631.7752,,,,,,,,
550,2392475742,4991986.788,231441650.6,556138456.4,0,0,,,,,,,,
551,1966121702,76627334.45,649099863.5,450873653.5,0,0,,,,,,,,
552,1678799449,122240011,752041884,496124702.4,0,0,,,,,,,,
553,2094804960,64668121.24,299280054.2,699817100.1,0,32829083.57,,,,,,,,
554,1927600276,1.28E+08,493468390.7,650931333.2,0,0,,,,,,,,
555,1973831942,197206979.9,463962407.4,378960480.7,0,0,,,,,,,,
556,1845067630,42417699.55,509487144.1,591859583,33115286.99,0,,,,,,,,
557,2320814110,63998744.87,530780025.3,284407120.2,0,0,,,,,,,,
558,1890677380,1.92E+08,477570043.1,575852853.6,0,0,,,,,,,,
559,2035624378,5.12E+08,32877089.33,499637097.6,0,0,,,,,,,,
560,2060928425,169544258,388267566,5.76E+08,0,0,,,,,,,,
561,2214524170,1.92E+08,388513940.4,274253913.4,0,0,,,,,,,,
562,2258935035,93644085.68,283285798.6,564135080.5,0,0,,,,,,,,
563,2042604070,78016260.64,354700180.1,555700487.4,0,0,,,,,,,,
564,2402418473,193857339.9,314559902.6,236937234.3,0,0,,,,,,,,
565,2287612055,26927275.25,522852503.6,259455690.9,0,0,,,,,,,,
566,1998665625,175532212.4,415506904.3,391102495.7,0,94757589.96,,,,,,,,
567,2344880117,133651458,115872884.6,469433144.7,0,61064358.17,,,,,,,,
568,1992984400,6.40E+07,838694729.2,302346857.3,0,0,,,,,,,,
569,1949444677,222810452.2,313608520,590339914.8,0,6.40E+07,,,,,,,,
570,2297461902,6.40E+07,269879814.3,532470689,0,0,,,,,,,,
571,2158397983,60367305.2,191008939.4,763595207.7,0,0,,,,,,,,
572,2253404246,73223824.73,280817673.3,356998464,0,118501542.6,,,,,,,,
573,2050611579,71130921.09,361992900.2,546576209.4,0,3044723.652,,,,,,,,
574,2117789340,53498302.84,423730520.7,450949249.8,0,4297977.948,,,,,,,,
575,2308361884,113230754.2,417904387.6,2.56E+08,0,0,,,,,,,,
576,2085507498,192076752.2,635371353.9,2.56E+08,0,0,,,,,,,,
577,2325711789,6.40E+07,447721569.7,195687292.8,0,17580154.8,,,,,,,,
578,1960099548,260023661.8,531876790,395938885.8,0,0,,,,,,,,
579,2376081344,9211511.781,449803084.5,353153694.8,0,0,,,,,,,,
580,2077228384,255565001.3,299479675.7,441635595.4,0,0,,,,,,,,
581,2176592240,0,603177538.4,374225164.9,0,0,,,,,,,,
582,1894268038,258088925.4,389732095.9,405830907.2,0,0,,,,,,,,
583,1849655266,203977427.5,388732559.3,654654420.1,0,0,,,,,,,,
584,2337518130,63998744.87,294007542,383099004.9,0,61052835.3,,,,,,,,
585,1613931672,1.92E+08,311242244.3,888730356.6,7232364.013,0,,,,,,,,
586,2229513489,6.40E+07,560852863.9,266996431.7,0,0,,,,,,,,
587,1896223599,126264219,516988462.9,5.76E+08,0,0,,,,,,,,
588,2268434204,169696593.3,280780478.4,294483096.1,51614863.96,0,,,,,,,,
589,1933753638,118830530.3,307048684.4,662036279.4,0,0,,,,,,,,
590,2307765124,74163440.88,308389472.7,446055827.4,0,0,,,,,,,,
591,2186938733,4706256.764,567873144.7,388158399.5,0,0,,,,,,,,
592,2663730571,6.40E+07,96867464.88,2.56E+08,0,0,,,,,,,,
593,1970898855,136602984.3,332755172.9,670490788.6,0,0,,,,,,,,
594,2039455160,232747704.1,523099162.6,307927096.4,0,0,,,,,,,,
595,2026525023,0,643412183,466182286.9,0,61064358.17,,,,,,,,
596,1810906267,123073758.6,835036578.6,275698534.8,0,10966256.68,,,,,,,,
597,2065181658,130851616.6,430157066.8,572137158.9,0,0,,,,,,,,
598,1944441245,175276654.9,421943048.7,471368555.7,0,6.40E+07,,,,,,,,
599,2220884105,1.92E+08,291906466.6,319165282.7,0,525793.8129,,,,,,,,
600,1856227674,128497347.1,574321468.9,577450856.9,0,0,,,,,,,,
601,2325240343,198543510.3,327003816.2,309150040.7,0,0,,,,,,,,
602,2266383543,6.40E+07,250412485.9,582909673.9,0,0,,,,,,,,
603,2046214101,6.40E+07,783687981.6,245099796.4,0,0,,,,,,,,
604,2108662693,1.28E+08,386576815.1,328941815.9,0,6.40E+07,,,,,,,,
605,1970450151,5183383.611,422435870.8,622447614.5,0,0,,,,,,,,
606,2066170268,57994684.51,395072700,617552616.1,0,0,,,,,,,,
607,2148136156,192412828.2,368605301.5,445917879,0,0,,,,,,,,
608,2726001334,0,167940323.6,192675574.3,0,0,,,,,,,,
609,2244199464,166757140.8,533992843.7,186000254.1,0,0,,,,,,,,
610,2089992157,280634571.1,261910152.7,541828662.3,0,0,,,,,,,,
611,2208424104,0,390238806.9,571381061,0,10141644.48,,,,,,,,
612,2297462535,70700068.14,384707783.2,390382614.4,0,0,,,,,,,,
613,2138242919,196367598.1,486031102.6,303823317.7,0,0,,,,,,,,
614,2219598775,6.40E+07,599973237.5,308629594.8,0,0,,,,,,,,
615,2434334518,1.28E+08,317665481.7,311912119.5,0,0,,,,,,,,
616,1812920599,1716618.764,797237629.8,387054307.4,0,0,,,,,,,,
617,2383620375,107813448.2,270836594.7,392976070.2,0,0,,,,,,,,
618,2034729341,102189262.6,392663396.2,423218837.1,0,525793.8129,,,,,,,,
619,2120184389,70439282.31,538293984.2,342257946.6,0,0,,,,,,,,
620,2046242464,192200381.4,471147183.5,398829799.3,41611605.37,0,,,,,,,,
621,2120730026,0,572060959.6,420811266.8,0,0,,,,,,,,
622,2207353089,0,361491970.5,560342249.1,0,0,,,,,,,,
623,1940048342,6.40E+07,475336991.6,461531419.4,0,6.40E+07,,,,,,,,
624,1979068596,227591805.6,455494605.2,385674373.2,0,0,,,,,,,,
625,2325563794,1.92E+08,358171814,2.56E+08,0,0,,,,,,,,
626,1758467337,184930070.7,882762991.1,165289755.8,0,25633155.68,,,,,,,,
627,2209865350,97920578.84,230845752.5,543015114.2,22947871.29,0,,,,,,,,
628,1893663635,127736892.8,554732518.6,322568999.2,0,24865045.04,,,,,,,,
629,2377221209,89762708.78,250704448.7,433470314.4,0,0,,,,,,,,
630,2261444404,125934389.5,416299096,295753058.7,0,0,,,,,,,,
631,2102567182,293780107.4,616490828.6,187161881.9,0,0,,,,,,,,
632,2365054829,0,231501192.7,412126652.7,0,6.40E+07,,,,,,,,
633,1863892217,1.28E+08,600343470.7,498028634.1,0,0,,,,,,,,
634,2218442314,192200381.4,228447964.3,432031191.5,41611605.37,0,,,,,,,,
635,2368284936,6.40E+07,332974307.6,221700874.4,0,24050889.18,,,,,,,,
636,2134587993,101942760.3,199473436.2,657354508,0,0,,,,,,,,
637,1873233612,228853272,596825675.5,374943260.3,0,0,,,,,,,,
638,1900923901,0,486792443,5.76E+08,0,70149542.49,,,,,,,,
639,2108182474,1.28E+08,642285379.1,271545531.9,0,49986614.75,,,,,,,,
640,1872726769,6.40E+07,594015514.7,466643178.3,0,41981083.5,,,,,,,,
641,2123159513,1.28E+08,573796365.3,329496308.8,0,0,,,,,,,,
642,2017872339,0,395303496.1,618564238.1,0,0,,,,,,,,
643,1886209733,310795912.8,272585395.5,545745249.2,0,64000000,,,,,,,,
644,2085805645,59780721.78,221962388.5,749819761.5,0,0,,,,,,,,
645,2004443713,124259844.2,662447581.2,401945710.9,0,0,,,,,,,,
646,1959192937,222810452.2,602770213.7,352185426.4,0,0,,,,,,,,
647,1671795489,251275121.8,695322900.8,5.12E+08,0,0,,,,,,,,
648,2045928426,194863016.8,455811541.2,400163641.7,0,0,,,,,,,,
649,1998863634,127736892.8,467708513.6,454614147.8,0,38163193.58,,,,,,,,
650,1734644897,14092217.21,519140593.8,691173694.4,0,54310472.56,,,,,,,,
651,2308700288,68501383.74,432213043.3,365935976.6,0,0,,,,,,,,
652,1951987297,162066579.4,360331874.1,576873930.5,0,61064358.17,,,,,,,,
653,2253207466,323049328.8,293440874.9,246136948.3,17238.80094,0,,,,,,,,
654,2263052491,8602984.263,314275783.2,562276817.1,0,0,,,,,,,,
655,2066155736,65712817.29,427729063.3,563427580.6,0,46035318.39,,,,,,,,
656,2482398667,55810978.19,398577720.8,239309006.3,0,0,,,,,,,,
657,2.24E+09,1.92E+08,451759130.5,269280641.3,0,0,,,,,,,,
658,2188623324,176050187.4,744761423.4,38106093.25,0,0,,,,,,,,
659,1985278026,233368214.1,592847462.9,193165256.6,0,0,,,,,,,,
660,2306236372,114408652.8,441549891.7,3.20E+08,0,0,,,,,,,,
661,2093092356,245560688.2,364932643.4,473428799.7,0,0,,,,,,,,
662,1968899195,121601078.8,407279827,541718672.5,0,24050889.18,,,,,,,,
663,2152111902,0,485047885.3,484850491.9,0,0,,,,,,,,
664,1696706232,181959371.9,834649753.7,342396078,0,0,,,,,,,,
665,2.18E+09,109761498.7,435931907.6,478306593.7,0,0,,,,,,,,
666,2391719808,1.92E+08,324290987.5,2.56E+08,0,0,,,,,,,,
667,2189486533,9211511.781,421511953.7,560703300.7,0,0,,,,,,,,
668,2141726907,97344323.02,610273092.9,340555762.5,0,0,,,,,,,,
669,1826397083,140426553.9,233643858.9,891909710.9,0,0,,,,,,,,
670,1699991210,270396690.6,630010256.3,546034150.4,0,0,,,,,,,,
671,2076049156,0,492665466.2,5.12E+08,0,100144.1032,,,,,,,,
672,1790989729,309560688.2,429672318.8,524525233.9,0,0,,,,,,,,
673,2162943325,6.40E+07,457307989.6,331168383.8,0,0,,,,,,,,
674,2279844959,76897113.01,391156150.8,303403461.8,0,124635869.2,,,,,,,,
675,2251020269,124259844.2,486723535.9,337996350.9,0,0,,,,,,,,
676,2088596189,158548921,343403811.1,531490159.7,0,0,,,,,,,,
677,2298795287,65369979.68,484894946.2,284404440,0,0,,,,,,,,
678,2309517004,123321779,574923440.7,1.28E+08,0,143645.473,,,,,,,,
679,1789160824,1.28E+08,636204162.3,395638881.9,0,6.40E+07,,,,,,,,
680,2012489024,0,425937698.6,635465946.2,0,0,,,,,,,,
681,2417759753,6.40E+07,355141569.1,308269368.1,0,0,,,,,,,,
682,1927511146,288010373.7,391149057.6,508898356.3,0,0,,,,,,,,
683,2313652226,1.28E+08,310347774,408721895.3,0,0,,,,,,,,
684,1981487444,139496199.9,446663886.7,532554399,0,3309970.798,,,,,,,,
685,1996670549,6.40E+07,605579659.3,447765095.9,0,0,,,,,,,,
686,2117043169,6622196.257,466170910.3,538084808.7,0,0,,,,,,,,
687,2432546348,85720998.39,341102001.6,204241329.1,0,0,,,,,,,,
688,2111008831,3.20E+08,245262631.4,460597554.3,0,0,,,,,,,,
689,1968015446,109972472.4,515975597,545874135,0,0,,,,,,,,
690,2247137512,0,531080641.1,421781846.5,0,0,,,,,,,,
691,2355168380,0,252153458.7,508774092.3,0,1757585.977,,,,,,,,
692,2162662313,0,368627323.8,527890210,0,0,,,,,,,,
693,1907420726,6.40E+07,466051817.1,761671801.6,0,0,,,,,,,,
694,1692580405,93233403.66,573813965.9,679791661,0,0,,,,,,,,
695,1974026038,183066905,519732971.8,454223231.4,0,0,,,,,,,,
696,1714496879,64087283.26,824357470.8,513362521.8,0,19707925.52,,,,,,,,
697,2154421674,0,320397032.4,409635889.7,0,63468932.52,,,,,,,,
698,1873843389,1.28E+08,456466974.3,573006756.8,0,6545989.891,,,,,,,,
699,1833168679,1.28E+08,706055350.8,513055471.4,0,0,,,,,,,,
700,2300943268,1.28E+08,420714869.5,291395167.1,0,0,,,,,,,,
701,1787967658,227920766.7,342077694.2,725372689.9,0,0,,,,,,,,
702,2055528897,66068378.71,360119467.4,702135761.1,0,0,,,,,,,,
703,2101246494,1.28E+08,133771519.2,600668968,0,66786911.34,,,,,,,,
704,2259343773,0,224940907.8,635760872.4,0,0,,,,,,,,
705,2018438942,1.28E+08,613581508.4,308418797.6,0,0,,,,,,,,
706,2153443200,0,311343232.7,501782703.6,0,22967952.34,,,,,,,,
707,2342097999,10594184.56,376488569.6,397572551.2,0,22819247.27,,,,,,,,
708,2052015047,1.92E+08,566339493.4,264064453.5,0,6.40E+07,,,,,,,,
709,2100538458,255169456.4,523461541.5,319997319.8,0,0,,,,,,,,
710,1855368963,128106381,489055179.9,5.76E+08,0,0,,,,,,,,
711,2234261192,2.56E+08,352434419.9,271634903.2,0,0,,,,,,,,
712,2386442179,6.40E+07,359600406.7,332677065.4,0,0,,,,,,,,
713,2088206136,23947928.19,690938728.4,341266469.4,0,0,,,,,,,,
714,2218267922,204428373.5,585303704.1,179054798.5,0,0,,,,,,,,
715,2376793193,111497083.3,332652348.6,318059254.6,0,0,,,,,,,,
716,2225347666,21900166.85,336287399.4,450639301.5,0,3309970.798,,,,,,,,
717,1600530336,186246986.4,1026005376,290418578.3,0,0,,,,,,,,
718,2397698397,64870952.89,221063617.6,401813204.6,0,0,,,,,,,,
719,2119958782,313390100.9,256252561.6,371997299.3,0,0,,,,,,,,
720,2149899704,243485099,318780557.3,445126819.7,0,0,,,,,,,,
721,1895762197,281888475.2,362216988.2,540682117,0,0,,,,,,,,
722,2276461017,36353.82311,283538983.4,504517075.2,0,0,,,,,,,,
723,2333458208,61064585.59,404321307.4,260055974.4,0,0,,,,,,,,
724,1999858695,57498112.58,432141305.1,590688433,0,0,,,,,,,,
725,2183531567,192082607.8,110571363.4,689190585.4,0,0,,,,,,,,
726,2376318560,6.40E+07,468257693.1,204331721.6,0,0,,,,,,,,
727,2033072398,0,507158709,458961412.6,0,0,,,,,,,,
728,2246926134,0,424080761.2,447949889.2,0,19707925.52,,,,,,,,
729,1965002166,1.92E+08,551733444.3,480060909.2,0,0,,,,,,,,
730,2078991076,191412016.9,328597687.9,398980572.6,0,0,,,,,,,,
731,2163137142,0,497502541.9,378404035.9,0,111988606,,,,,,,,
732,1974023609,313076888.2,283762397.6,464724805.6,3569843.492,22442158.53,,,,,,,,
733,2140465400,214858674.4,434438254.2,369460131.8,0,0,,,,,,,,
734,2421406034,6.40E+07,280913186.5,358692835.8,0,0,,,,,,,,
735,2048653013,0,465160212.7,558839787.3,0,0,,,,,,,,
736,2007628575,74602377.52,335799245.1,670963586.1,0,0,,,,,,,,
737,2145965978,1.92E+08,505020626.4,231195062.9,0,0,,,,,,,,
